"","created_at","id","id_str","text","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","extended_tweet.full_text","full_tweet_text","joe_mentions","biden_mentions","vote_mentions","america_mentions","country_mentions","ballots_mentions","trump_mentions","republican_mentions","democrat_mentions","maga_mentions","canada_mentions","black_mentions","industry_mentions","hispanic_mentions","elections_mentions","covid_mentions","virus_mentions","healthcare_mentions","health_mentions","people_mentions","women_mentions","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"135","Fri Oct 09 18:52:00 +0000 2020",1314639768227966976,"1314639768227966977","Why did Donald Trump tell Bob Woodward the truth about COVID-19, but not the American people?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2506,15224,45529,294306,FALSE,FALSE,NA,NA,"Why did Donald Trump tell Bob Woodward the truth about COVID but not the American people",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,1,0,1
"136","Fri Oct 09 18:27:16 +0000 2020",1314633545357369344,"1314633545357369344","RT @TeamJoe: Are you an extrovert?
Are you an introvert?
Are you an introverted extrovert?
Are you an extroverted introvert?
Are you an  __…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,NA,"Are you an extrovert
Are you an introvert
Are you an introverted extrovert
Are you an extroverted introvert
Are you an",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"137","Fri Oct 09 17:36:12 +0000 2020",1314620693338882048,"1314620693338882051","RT @TheDemocrats: 2️⃣5️⃣ days. There’s no time to waste. Make your voting plan. https://t.co/ZKn8fJEh9z https://t.co/4UfUiv8P5B","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,NA," days Theres no time to waste Make your voting plan",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,1,0,0,0,0,0,1,0
"138","Fri Oct 09 17:35:00 +0000 2020",1314620390682091520,"1314620390682091531","Folks, if you live in:

Idaho
New York
North Carolina
Oklahoma

Today is your last day to register to vote. Head to… https://t.co/0NPnq8BrCk","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,315,1769,10180,28339,FALSE,FALSE,FALSE,"Folks, if you live in:

Idaho
New York
North Carolina
Oklahoma

Today is your last day to register to vote. Head to https://t.co/eoxT07d7QB and get registered before it’s too late. https://t.co/1VCz0wqEdP","Folks if you live in

Idaho
New York
North Carolina
Oklahoma

Today is your last day to register to vote Head toand get registered before its too late",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,2,1,1,2,1
"139","Fri Oct 09 17:02:15 +0000 2020",1314612150644740096,"1314612150644740096","RT @DrBiden: You are not alone.

We are stronger than we ever knew. We are resilient. https://t.co/E6Byib8FNu","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,NA,"You are not alone

We are stronger than we ever knew We are resilient",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"140","Fri Oct 09 16:46:00 +0000 2020",1314608059482865664,"1314608059482865667","Congratulations to the UN World Food Program. With global hunger on the march, made worse by the pandemic and confl… https://t.co/mWEMejbtid","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,282,1383,9089,59187,FALSE,FALSE,FALSE,"Congratulations to the UN World Food Program. With global hunger on the march, made worse by the pandemic and conflict around the world, we must come together to fight food insecurity. As president, I'll support the WFP and reassert American leadership to address global hunger. https://t.co/mt5uwCG5zT","Congratulations to the UN World Food Program With global hunger on the march made worse by the pandemic and conflict around the world we must come together to fight food insecurity As president Ill support the WFP and reassert American leadership to address global hunger",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,1,6,1,4,0,2,6,3
"141","Fri Oct 09 15:08:00 +0000 2020",1314583396970979328,"1314583396970979328","25 days. Let’s win this thing.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4896,22712,67131,652286,FALSE,FALSE,NA,NA,"days Lets win this thing",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"142","Fri Oct 09 14:29:25 +0000 2020",1314573687534817280,"1314573687534817280","RT @KamalaHarris: Good morning. 25 days to go. Let’s get this done, together→ https://t.co/MykJL0X5gt. https://t.co/YMMLCcoDV3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,NA,"Good morningdays to go Lets get this done together",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,1,1,0,1
"143","Fri Oct 09 14:15:00 +0000 2020",1314570059017334784,"1314570059017334786","What we need in America is leadership that seeks to de-escalate tensions, to open lines of communication, and to br… https://t.co/3OMdvZ5NWr","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,867,6267,15405,108279,FALSE,FALSE,NA,"What we need in America is leadership that seeks to de-escalate tensions, to open lines of communication, and to bring us together. To heal — and to hope.

As president, that is precisely what I will do.","What we need in America is leadership that seeks to deescalate tensions to open lines of communication and to bring us together To healand to hope

As president that is precisely what I will do",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0,1,3,0,2
"144","Fri Oct 09 02:35:00 +0000 2020",1314393898333208576,"1314393898333208578","When Governor Whitmer worked to protect her state from a deadly pandemic, President Trump issued a call to ""LIBERAT… https://t.co/oai5YPiw6n","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2820,15307,56827,299957,FALSE,FALSE,NA,"When Governor Whitmer worked to protect her state from a deadly pandemic, President Trump issued a call to ""LIBERATE MICHIGAN!""

That call was heard.

He's giving oxygen to the bigotry and hate we see on the march in our country — and we have to stop it.","When Governor Whitmer worked to protect her state from a deadly pandemic President Trump issued a call to LIBERATE MICHIGAN

That call was heard

Hes giving oxygen to the bigotry and hate we see on the march in our countryand we have to stop it",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,2,3,1,3,2,3,3,5
"145","Fri Oct 09 01:15:00 +0000 2020",1314373765388615680,"1314373765388615682","Jill and I are keeping the Gulf Coast in our prayers tonight. If you’re in Hurricane Delta’s path, please heed the… https://t.co/lWhU8xB5dX","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,208,1238,4745,27262,FALSE,FALSE,FALSE,"Jill and I are keeping the Gulf Coast in our prayers tonight. If you’re in Hurricane Delta’s path, please heed the advice of local officials, take steps to prepare, and stay safe. https://t.co/GAtLxm1n3S","Jill and I are keeping the Gulf Coast in our prayers tonight If youre in Hurricane Deltas path please heed the advice of local officials take steps to prepare and stay safe",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0,0,2,1,3
"146","Fri Oct 09 00:45:00 +0000 2020",1314366215914098688,"1314366215914098689","Time and time again, President Trump has refused to condemn white supremacy and stoked the flames of hate for polit… https://t.co/C0qJelhwm6","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1007,9776,6577,31552,FALSE,FALSE,FALSE,"Time and time again, President Trump has refused to condemn white supremacy and stoked the flames of hate for political gain.

It’s a pattern — and America deserves better. https://t.co/o1zKKd0bpf","Time and time again President Trump has refused to condemn white supremacy and stoked the flames of hate for political gain

Its a patternand America deserves better",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,1,2,3,2,2,3,4,4
"147","Fri Oct 09 00:15:00 +0000 2020",1314358666045337600,"1314358666045337602",".@CP3 and @StephenCurry30 know exactly what it means to finish strong down the stretch. We’re in the closing days o… https://t.co/RX3ooqmqBu","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,255,1507,4439,22088,FALSE,FALSE,FALSE,".@CP3 and @StephenCurry30 know exactly what it means to finish strong down the stretch. We’re in the closing days of this campaign, and it’s time to finish this fight and cast our ballots. 

Don’t miss your shot: Register to vote today at https://t.co/eoxT07d7QB. https://t.co/Xek40JpcUc","andknow exactly what it means to finish strong down the stretch Were in the closing days of this campaign and its time to finish this fight and cast our ballots 

Dont miss your shot Register to vote today at",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,0,2,1,2,2,1,3,1
"148","Fri Oct 09 00:01:00 +0000 2020",1314355143022989312,"1314355143022989314","After last night, I just had to write a note about my friend and running mate, @KamalaHarris. https://t.co/FYPXV5dZZG","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,223,2257,4596,25964,FALSE,FALSE,FALSE,NA,"After last night I just had to write a note about my friend and running mate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,2,0,2
"149","Thu Oct 08 23:25:00 +0000 2020",1314346083087257600,"1314346083087257603",".@KamalaHarris is right: If you have a pre-existing condition, the Trump Administration is coming for you.

Vote li… https://t.co/rS0b3JjBEr","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,330,2383,6507,30202,FALSE,FALSE,FALSE,".@KamalaHarris is right: If you have a pre-existing condition, the Trump Administration is coming for you.

Vote like your health care depends on it — because it does.

https://t.co/eoxT07d7QB https://t.co/Nf4IJZvL7U","is right If you have a preexisting condition the Trump Administration is coming for you

Vote like your health care depends on itbecause it does",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,0,0,1,1,2,1,1,1
"150","Thu Oct 08 22:51:00 +0000 2020",1314337526694375424,"1314337526694375426","Last night, @KamalaHarris chose truth over lies.

She chose hope and unity over fear and division.

She showed Amer… https://t.co/JOKF2yZ8pv","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,780,7862,13888,115222,FALSE,FALSE,NA,"Last night, @KamalaHarris chose truth over lies.

She chose hope and unity over fear and division.

She showed America what true leadership looks like — and I couldn't be prouder.","Last nightchose truth over lies

She chose hope and unity over fear and division

She showed America what true leadership looks likeand I couldnt be prouder",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,0,1,3,1,3
"151","Thu Oct 08 22:39:13 +0000 2020",1314334563406147584,"1314334563406147585","RT @CP3: .@JoeBiden great to be with you back home last week in NC!! @stephencurry30 missed you but you know what had to stop by your gym!…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,NA,"great to be with you back home last week in NCmissed you but you know what had to stop by your gym",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"152","Thu Oct 08 22:28:36 +0000 2020",1314331890011303936,"1314331890011303937","RT @cindymccain: Great to welcome ⁦@JoeBiden⁩ and ⁦@KamalaHarris⁩ to AZ! First week of voting has started. Please VOTE! https://t.co/A0Pgt6…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,NA,"Great to welcome  and  to AZ First week of voting has started Please VOTE",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,1
"153","Thu Oct 08 21:56:04 +0000 2020",1314323701777657856,"1314323701777657856","Tune in as @KamalaHarris and I kick off our Soul of the Nation bus tour from Phoenix, Arizona. https://t.co/0BukV7xBJq","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,95,1076,2333,11019,FALSE,FALSE,FALSE,NA,"Tune in asand I kick off our Soul of the Nation bus tour from Phoenix Arizona",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,1,1,1
"154","Thu Oct 08 21:42:00 +0000 2020",1314320162317897728,"1314320162317897729","Every generation that has followed Gettysburg has been faced with a moment when it must answer this question: Will… https://t.co/aYGLAiSynJ","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,150,1082,3867,17917,FALSE,FALSE,FALSE,"Every generation that has followed Gettysburg has been faced with a moment when it must answer this question: Will we allow the sacrifices made in that battle, and that war, to be in vain?
 
We cannot, and we must not. It's time to come together. https://t.co/jmVGQRS4zy","Every generation that has followed Gettysburg has been faced with a moment when it must answer this question Will we allow the sacrifices made in that battle and that war to be in vain
 
We cannot and we must not Its time to come together",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,2,0,1,0,0,3,1
"155","Thu Oct 08 20:24:00 +0000 2020",1314300533071642624,"1314300533071642625","Folks, there was only one person on last night’s debate stage who’s fit to serve as Vice President — and her name is @KamalaHarris.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2145,17862,33859,347389,FALSE,FALSE,NA,NA,"Folks there was only one person on last nights debate stage whos fit to serve as Vice Presidentand her name is",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,2,1
"156","Thu Oct 08 19:05:00 +0000 2020",1314280652322336768,"1314280652322336768","I promise you that as president, I will always appeal to the best in us — not the worst. https://t.co/E07GuV4m7G","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,492,4611,8231,46182,FALSE,FALSE,FALSE,NA,"I promise you that as president I will always appeal to the best in usnot the worst",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,2,0,2
"157","Thu Oct 08 18:04:00 +0000 2020",1314265301006118912,"1314265301006118913","I’m running as a proud Democrat. But I will govern as an American president. https://t.co/UgNPbQdNZH","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,417,2392,9097,58124,FALSE,FALSE,FALSE,NA,"Im running as a proud Democrat But I will govern as an American president",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,3,0,3
"158","Thu Oct 08 16:50:00 +0000 2020",1314246678153760768,"1314246678153760771","We must seek not to build walls, but bridges.

We must seek not to clench our fists, but to open our arms.

We must… https://t.co/E6Ij9V5zkq","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2025,10042,27684,194322,FALSE,FALSE,NA,"We must seek not to build walls, but bridges.

We must seek not to clench our fists, but to open our arms.

We must seek not to tear each other apart, but to come together.","We must seek not to build walls but bridges

We must seek not to clench our fists but to open our arms

We must seek not to tear each other apart but to come together",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1
"159","Thu Oct 08 15:40:00 +0000 2020",1314229062324441088,"1314229062324441089","Last night @KamalaHarris showed America exactly why she’ll make an incredible Vice President. https://t.co/9BCqSUrl50","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1003,5007,16208,101337,FALSE,FALSE,FALSE,NA,"Last nightshowed America exactly why shell make an incredible Vice President",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,1,1,1,2,1
"160","Thu Oct 08 03:15:30 +0000 2020",1314041704815656960,"1314041704815656961","RT @TeamJoe: Swats away flies and lies. Get yours today: https://t.co/ehsECKfDPO https://t.co/oVLHHmq85c","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,NA,"Swats away flies and lies Get yours today",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"161","Thu Oct 08 02:47:01 +0000 2020",1314034535890378752,"1314034535890378752",".@KamalaHarris, you made us all proud tonight.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,5593,28563,95426,1108420,FALSE,FALSE,NA,NA,"you made us all proud tonight",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,1,0,1
